Study,site,lat,lon,plant_sp,lipid,tot_visits,Fruit_Diet,Bird_genus,rank_Phyl,Plant_familiy,Bird_Family,Bird_Order,Plant_genus,visits,BodyMass,phylo,Phylo_name
28,23,-21.96666667,-47.86666667,Ocotea_pulchella,33.2,411,47.5,Elaenia,16,Lauraceae,Tyrannidae,Passeriformes,Nectandra,95,18.95,Elaenia_flavogaster,Nectandra_megapotamica
28,23,-21.96666667,-47.86666667,Ocotea_pulchella,33.2,411,50,Schistochlamys,25,Lauraceae,Thraupidae,Passeriformes,Nectandra,16,31.2,Schistochlamys_melanopis,Nectandra_megapotamica
28,23,-21.96666667,-47.86666667,Ocotea_pulchella,33.2,411,53,Turdus,21,Lauraceae,Turdidae,Passeriformes,Nectandra,101,65.48,Turdus_subalaris,Nectandra_megapotamica
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,0,Coereba,25,Peraceae,Thraupidae,Passeriformes,Pera,5,10.01,Coereba_flaveola,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,0,Cyclarhis,18,Peraceae,Vireonidae,Passeriformes,Pera,3,28.8,Cyclarhis_gujanensis,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,0,Nemosia,25,Peraceae,Thraupidae,Passeriformes,Pera,5,16,Nemosia_pileata,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,0,Zonotrichia,27,Peraceae,Emberezidae,Passeriformes,Pera,28,20.31,Zonotrichia_capensis,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,5,Colaptes,7,Peraceae,Picidae,Piciformes,Pera,14,127.27,Colaptes_melanochloros,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,15,Piranga,24,Peraceae,Cardinalidae,Passeriformes,Pera,2,37.7,Piranga_rubra,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,20,Parula,26,Peraceae,Parulidae,Passeriformes,Pera,3,6.82,Parula_pitiayumi,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,26.66666667,Vireo,18,Peraceae,Vireonidae,Passeriformes,Pera,47,16.06,Vireo_philadelphicus,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,31.66666667,Myiarchus,16,Peraceae,Tyrannidae,Passeriformes,Pera,16,31.475,Myiarchus_tyrannulus,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,32,Cyanocorax,17,Peraceae,Corvidae,Passeriformes,Pera,3,166,Cyanocorax_morio,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,40,Empidonomus,16,Peraceae,Tyrannidae,Passeriformes,Pera,13,27.1,Empidonomus_varius,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,47.5,Elaenia,16,Peraceae,Tyrannidae,Passeriformes,Pera,73,18.95,Elaenia_flavogaster,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,50,Ramphocelus,25,Peraceae,Thraupidae,Passeriformes,Pera,3,25.92,Ramphocelus_passerinii,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,53,Turdus,21,Peraceae,Turdidae,Passeriformes,Pera,56,63.5,Turdus_subalaris,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,56.66666667,Dacnis,25,Peraceae,Thraupidae,Passeriformes,Pera,91,13,Dacnis_nigripes,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,60,Antilophia,13,Peraceae,Pipridae,Passeriformes,Pera,7,21.48,Antilophia_galeata,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,71.42857143,Thraupis,25,Peraceae,Thraupidae,Passeriformes,Pera,24,32.49,Thraupis_palmarum,Pera_glabrata
28,23,-21.96666667,-47.86666667,Pera_glabrata,74.7,410,75.83333333,Tangara,25,Peraceae,Thraupidae,Passeriformes,Pera,17,18,Tangara_seledon,Pera_glabrata
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,0,Mimus,20,Magnoliaceae,Mimidae,Passeriformes,Talauma,29,63.7,Mimus_saturninus,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,10,Dryocopus,7,Magnoliaceae,Picidae,Piciformes,Talauma,41,183.19,Dryocopus_lineatus,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,10,Tyrannus,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,34,34.65,Tyrannus_savana,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,10,Veniliornis,7,Magnoliaceae,Picidae,Piciformes,Talauma,25,32.1,Veniliornis_spilogaster,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,30,Myiodynastes,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,12,43.2,Myiodynastes_luteiventris,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,30,Pitangus,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,26,62.85,Pitangus_sulphuratus,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,31.66666667,Myiarchus,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,5,31.475,Myiarchus_tyrannulus,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,32,Cyanocorax,17,Magnoliaceae,Corvidae,Passeriformes,Talauma,6,178,Cyanocorax_morio,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,38,Myiozetetes,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,5,28,Myiozetetes_similis,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,40,Empidonomus,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,23,27.1,Empidonomus_varius,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,47.5,Elaenia,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,169,18.95,Elaenia_flavogaster,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,50,Ramphocelus,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,30,25.92,Ramphocelus_passerinii,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,50,Schistochlamys,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,3,31.2,Schistochlamys_melanopis,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,53,Turdus,21,Magnoliaceae,Turdidae,Passeriformes,Talauma,92,63.5,Turdus_subalaris,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,56.66666667,Dacnis,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,116,13,Dacnis_nigripes,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,71.42857143,Thraupis,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,146,32.49,Thraupis_palmarum,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,75.83333333,Tangara,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,102,18,Tangara_seledon,Xylopia_aromatica
28,23,-21.96666667,-47.86666667,Talauma_ovata,52.59,867,91.11111111,Euphonia,23,Magnoliaceae,Fringilllidae,Passeriformes,Talauma,3,11,Euphonia_chlorotica,Xylopia_aromatica
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,10,Tyrannus,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,1,37.4,Tyrannus_savana,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,15,Tolmomyas,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,2,14.3,Tolmomyias_flaviventris,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,16.66666667,Hylophilus,18,Meliaceae,Vireonidae,Passeriformes,Trichilia,1,11.59,Hylophilus_thoracicus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,20,Trichothraupis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,4,22.58,Trichothraupis_melanops,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,30,Myiodynastes,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,1,43.2,Myiodynastes_luteiventris,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,47.5,Elaenia,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,2,18.95,Elaenia_flavogaster,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,50,Ramphocelus,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,17,25.92,Ramphocelus_passerinii,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,53,Turdus,21,Meliaceae,Turdidae,Passeriformes,Trichilia,6,69.44,Turdus_subalaris,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,56.66666667,Dacnis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,1,13,Dacnis_nigripes,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,60,Chiroxiphia,13,Meliaceae,Pipridae,Passeriformes,Trichilia,13,25.6,Chiroxiphia_pareola,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,71.42857143,Thraupis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,20,32.49,Thraupis_palmarum,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,75.83333333,Tangara,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,3,18,Tangara_seledon,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,76.66666667,Tityra,14,Meliaceae,Tityridae,Passeriformes,Trichilia,3,68.1,Tityra_semifasciata,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,90,Manacus,13,Meliaceae,Pipridae,Passeriformes,Trichilia,4,16.7,Manacus_manacus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_catigua,69.55,79,91.11111111,Euphonia,23,Meliaceae,Fringilllidae,Passeriformes,Trichilia,1,11,Euphonia_chlorotica,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,0,Cyclarhis,18,Meliaceae,Vireonidae,Passeriformes,Trichilia,2,28.8,Cyclarhis_gujanensis,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,20,Habia,24,Meliaceae,Cardinalidae,Passeriformes,Trichilia,4,32.46,Habia_rubica,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,20,Trichothraupis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,1,22.58,Trichothraupis_melanops,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,23.33333333,Hemithraupis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,1,11,Hemithraupis_ruficapilla,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,24,Saltator,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,1,43.3,Saltator_similis,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,26.66666667,Vireo,18,Meliaceae,Vireonidae,Passeriformes,Trichilia,17,16.06,Vireo_philadelphicus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,30,Myiodynastes,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,2,43.2,Myiodynastes_luteiventris,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,30,Thlypopsis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,4,17,Thlypopsis_sordida,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,31.66666667,Myiarchus,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,2,27.5,Myiarchus_tyrannulus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,33.33333333,Tachyphonus,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,2,29.3,Tachyphonus_rufus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,40,Empidonomus,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,3,27.1,Empidonomus_varius,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,47.5,Elaenia,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,3,24.8,Elaenia_flavogaster,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,51.25,Trogon,5,Meliaceae,Trogonidae,Trogoniformes,Trichilia,1,73.29,Trogon_viridis,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,56.66666667,Dacnis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,27,13,Dacnis_nigripes,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,71.42857143,Thraupis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,1,32.49,Thraupis_palmarum,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_clausenii,69.55,73,75.83333333,Tangara,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,2,18,Tangara_seledon,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,0,Cyclarhis,18,Meliaceae,Vireonidae,Passeriformes,Trichilia,1,28.8,Cyclarhis_gujanensis,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,15,Tolmomyas,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,1,14.3,Tolmomyias_flaviventris,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,20,Habia,24,Meliaceae,Cardinalidae,Passeriformes,Trichilia,2,32.46,Habia_rubica,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,20,Trichothraupis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,8,22.58,Trichothraupis_melanops,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,24,Saltator,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,2,43.3,Saltator_similis,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,31.66666667,Myiarchus,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,1,27.5,Myiarchus_tyrannulus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,47.5,Elaenia,16,Meliaceae,Tyrannidae,Passeriformes,Trichilia,2,24.8,Elaenia_flavogaster,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,50,Ramphocelus,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,3,25.92,Ramphocelus_passerinii,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_elegans,69.55,21,60,Chiroxiphia,13,Meliaceae,Pipridae,Passeriformes,Trichilia,1,25.6,Chiroxiphia_pareola,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,0,Zonotrichia,27,Meliaceae,Emberezidae,Passeriformes,Trichilia,2,20.31,Zonotrichia_capensis,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,3.333333333,Thamnophilus,10,Meliaceae,Thamnophilidae,Passeriformes,Trichilia,1,27.03,Thamnophilus_punctatus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,33.33333333,Tachyphonus,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,1,29.3,Tachyphonus_rufus,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,53,Turdus,21,Meliaceae,Turdidae,Passeriformes,Trichilia,1,69.1,Turdus_subalaris,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,56.66666667,Dacnis,25,Meliaceae,Thraupidae,Passeriformes,Trichilia,40,13,Dacnis_nigripes,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,60,Chiroxiphia,13,Meliaceae,Pipridae,Passeriformes,Trichilia,3,25.6,Chiroxiphia_pareola,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,64,Patagioenas,3,Meliaceae,Columbidae,Columbiformes,Trichilia,4,229,Patagioenas_speciosa,Trichilia_pallida
29,24,-22.3339,-47,Trichilia_pallida,69.55,73,90,Manacus,13,Meliaceae,Pipridae,Passeriformes,Trichilia,19,16.7,Manacus_manacus,Trichilia_pallida
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,0,Crypturellus,2,Magnoliaceae,Tinamidae,Tinamiformes,Talauma,9,198.99,Crypturellus_parvirostris,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,20,Trichothraupis,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,2,22.58,Trichothraupis_melanops,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,26.66666667,Vireo,18,Magnoliaceae,Vireonidae,Passeriformes,Talauma,26,16.06,Vireo_philadelphicus,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,31.66666667,Myiarchus,16,Magnoliaceae,Tyrannidae,Passeriformes,Talauma,2,27.5,Myiarchus_tyrannulus,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,33.33333333,Tachyphonus,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,1,29.3,Tachyphonus_rufus,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,53,Turdus,21,Magnoliaceae,Turdidae,Passeriformes,Talauma,90,63.67,Turdus_subalaris,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,56.66666667,Dacnis,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,17,13,Dacnis_nigripes,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,71.42857143,Thraupis,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,37,32.49,Thraupis_palmarum,Xylopia_aromatica
30,25,-22.36666667,-47.46666667,Talauma_ovata,52.59,215,75.83333333,Tangara,25,Magnoliaceae,Thraupidae,Passeriformes,Talauma,18,18,Tangara_seledon,Xylopia_aromatica
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,0,Coereba,25,Ulmaceae,Thraupidae,Passeriformes,Trema,1,10.01,Coereba_flaveola,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,0,Zonotrichia,27,Ulmaceae,Emberezidae,Passeriformes,Trema,5,20.31,Zonotrichia_capensis,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,10,Tyrannus,16,Ulmaceae,Tyrannidae,Passeriformes,Trema,2,37.4,Tyrannus_savana,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,16.66666667,Hylophilus,18,Ulmaceae,Vireonidae,Passeriformes,Trema,3,8.7,Hylophilus_thoracicus,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,26.66666667,Vireo,18,Ulmaceae,Vireonidae,Passeriformes,Trema,1,16.06,Vireo_philadelphicus,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,30,Myiodynastes,16,Ulmaceae,Tyrannidae,Passeriformes,Trema,1,43.2,Myiodynastes_luteiventris,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,30,Pitangus,16,Ulmaceae,Tyrannidae,Passeriformes,Trema,8,62.85,Pitangus_sulphuratus,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,33.33333333,Tachyphonus,25,Ulmaceae,Thraupidae,Passeriformes,Trema,2,29.3,Tachyphonus_rufus,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,38,Myiozetetes,16,Ulmaceae,Tyrannidae,Passeriformes,Trema,6,28,Myiozetetes_similis,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,40,Empidonomus,16,Ulmaceae,Tyrannidae,Passeriformes,Trema,2,27.1,Empidonomus_varius,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,47.5,Elaenia,16,Ulmaceae,Tyrannidae,Passeriformes,Trema,2,24.8,Elaenia_flavogaster,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,53,Turdus,21,Ulmaceae,Turdidae,Passeriformes,Trema,13,64.16,Turdus_subalaris,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,56.66666667,Dacnis,25,Ulmaceae,Thraupidae,Passeriformes,Trema,7,13,Dacnis_nigripes,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,71.42857143,Thraupis,25,Ulmaceae,Thraupidae,Passeriformes,Trema,12,35.745,Thraupis_palmarum,Trema_micrantha
31,26,-26.88333333,-49.05,Trema_micrantha,48.76,69,75.83333333,Tangara,25,Ulmaceae,Thraupidae,Passeriformes,Trema,4,18,Tangara_seledon,Trema_micrantha
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,0,Lathrotriccus,16,Primulaceae,Tyrannidae,Passeriformes,Myrsine,8,11.33,Lathrotriccus_euleri,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,10,Tyrannus,16,Primulaceae,Tyrannidae,Passeriformes,Myrsine,3,37.4,Tyrannus_savana,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,16.66666667,Hylophilus,18,Primulaceae,Vireonidae,Passeriformes,Myrsine,12,8.7,Hylophilus_thoracicus,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,26.66666667,Vireo,18,Primulaceae,Vireonidae,Passeriformes,Myrsine,9,16.06,Vireo_philadelphicus,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,30,Pitangus,16,Primulaceae,Tyrannidae,Passeriformes,Myrsine,4,62.85,Pitangus_sulphuratus,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,33.33333333,Tachyphonus,25,Primulaceae,Thraupidae,Passeriformes,Myrsine,5,29.3,Tachyphonus_rufus,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,40,Empidonomus,16,Primulaceae,Tyrannidae,Passeriformes,Myrsine,7,27.1,Empidonomus_varius,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,47.5,Elaenia,16,Primulaceae,Tyrannidae,Passeriformes,Myrsine,2,24.8,Elaenia_flavogaster,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,53,Turdus,21,Primulaceae,Turdidae,Passeriformes,Myrsine,39,61.62,Turdus_subalaris,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,56.66666667,Dacnis,25,Primulaceae,Thraupidae,Passeriformes,Myrsine,31,13,Dacnis_nigripes,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,63.33333333,Ramphastos,8,Primulaceae,Ramphastidae,Piciformes,Myrsine,2,331,Ramphastos_vitellinus,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,65,Mionectes,16,Primulaceae,Tyrannidae,Passeriformes,Myrsine,14,13.3,Mionectes_rufiventris,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,70,Legatus,16,Primulaceae,Tyrannidae,Passeriformes,Myrsine,1,22.2,Legatus_leucophaius,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,71.42857143,Thraupis,25,Primulaceae,Thraupidae,Passeriformes,Myrsine,9,34.83,Thraupis_palmarum,Myrsine_guianensis
32,27,-26.9125,-49.072,Myrsine_coriacea,9.93,159,75.83333333,Tangara,25,Primulaceae,Thraupidae,Passeriformes,Myrsine,13,18.35,Tangara_seledon,Myrsine_guianensis
33,28,-22.7538,-46.142,Leandra_sublanata,2.33,62,20,Poospiza,27,Melastomataceae,Emberezidae,Passeriformes,Leandra,12,16.9,Poospiza_lateralis,Leandra_carassana
33,28,-22.7538,-46.142,Leandra_sublanata,2.33,62,47.5,Elaenia,16,Melastomataceae,Tyrannidae,Passeriformes,Leandra,5,17.6,Elaenia_flavogaster,Leandra_carassana
33,28,-22.7538,-46.142,Leandra_sublanata,2.33,62,50,Pipraeidea,25,Melastomataceae,Thraupidae,Passeriformes,Leandra,5,21,Pipraeidea_melanonota,Leandra_carassana
33,28,-22.7538,-46.142,Leandra_sublanata,2.33,62,50,Stephanophorus,25,Melastomataceae,Thraupidae,Passeriformes,Leandra,32,35.4,Stephanophorus_diadematus,Leandra_carassana
33,28,-22.7538,-46.142,Leandra_sublanata,2.33,62,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Leandra,2,54,Turdus_subalaris,Leandra_carassana
33,28,-22.7538,-46.142,Leandra_sublanata,2.33,62,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Leandra,6,18.45,Tangara_seledon,Leandra_carassana
33,28,-22.7538,-46.142,Miconia_cinerascens,3.255,66,24,Saltator,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,3,43.3,Saltator_similis,Miconia_albicans
33,28,-22.7538,-46.142,Miconia_cinerascens,3.255,66,47.5,Elaenia,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,33,17.6,Elaenia_flavogaster,Miconia_albicans
33,28,-22.7538,-46.142,Miconia_cinerascens,3.255,66,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,27,61.62,Turdus_subalaris,Miconia_albicans
33,28,-22.7538,-46.142,Miconia_cinerascens,3.255,66,63.33333333,Ramphastos,8,Melastomataceae,Ramphastidae,Piciformes,Miconia,3,331,Ramphastos_vitellinus,Miconia_albicans
34,29,-28.2258,-51.1688,Calyptranthes_concinna,7.49,2,47.5,Elaenia,16,Myrtaceae,Tyrannidae,Passeriformes,Calyptranthes,1,18.95,Elaenia_flavogaster,Calyptranthes_concinna
34,29,-28.2258,-51.1688,Calyptranthes_concinna,7.49,2,75.83333333,Tangara,25,Myrtaceae,Thraupidae,Passeriformes,Calyptranthes,1,22.8,Tangara_seledon,Calyptranthes_concinna
34,29,-28.2258,-51.1688,Cissus_cfstriata,0.29,1,47.5,Elaenia,16,Vitaceae,Tyrannidae,Passeriformes,Cissus,1,18.95,Elaenia_flavogaster,Cissus_verticillata
34,29,-28.2258,-51.1688,Gomidesia_sellowiana,3.76,2,75.83333333,Tangara,25,Myrtaceae,Thraupidae,Passeriformes,Gomidesia,2,22.8,Tangara_seledon,Eugenia_uniflora
