Bird_genus,Plant_genus,lipids,site,lat,lon,Fruit_Diet,Plant_phylo,Phylo,visits,BodyMass
Ramphocelus,Copaifera,1.65,7,-22.81611111,-48.39166667,50,Copaifera,Ramphocelus_passerinii,19,29.1537931
Ramphocelus,Matayba,27.7,7,-22.81611111,-48.39166667,50,Matayba,Ramphocelus_passerinii,63,29.1537931
Ramphocelus,Cordia,5.02,8,-19.7667,-40.0033,50,Cordia,Ramphocelus_passerinii,2,29.1537931
Ramphocelus,Cecropia,3.928571429,11,-18.51666667,-39.73333333,50,Cecropia,Ramphocelus_passerinii,4,29.1537931
Ramphocelus,Ficus,4.650416667,21,-22.8213,-47.113,50,Ficus,Ramphocelus_passerinii,8,29.1537931
Ramphocelus,Ficus,4.650416667,22,-21.9841,-47.88,50,Ficus,Ramphocelus_passerinii,2,29.1537931
Ramphocelus,Magnolia,52.6,23,-21.96666667,-47.86666667,50,Magnolia,Ramphocelus_passerinii,30,29.1537931
Ramphocelus,Miconia,4.111052632,23,-21.96666667,-47.86666667,50,Miconia,Ramphocelus_passerinii,4,29.1537931
Ramphocelus,Myrsine,21.24285714,23,-21.96666667,-47.86666667,50,Myrsine,Ramphocelus_passerinii,2,29.1537931
Ramphocelus,Pera,68.1,23,-21.96666667,-47.86666667,50,Pera,Ramphocelus_passerinii,3,29.1537931
Ramphocelus,Trichilia,69.55,24,-22.3339,-47,50,Trichilia,Ramphocelus_passerinii,20,29.1537931
Ramphocelus,Alchornea,67.625,35,-23,-44.31666667,50,Alchornea,Ramphocelus_passerinii,9,29.1537931
Ramphocelus,Aegiphila,8.7,37,-23.55,-45.06667,50,Aegiphila,Ramphocelus_passerinii,7,29.1537931
Ramphocelus,Citharexylum,3.6,37,-23.55,-45.06667,50,Citharexylum,Ramphocelus_passerinii,1,29.1537931
Ramphocelus,Clusia,51.182,37,-23.55,-45.06667,50,Clusia,Ramphocelus_passerinii,16,29.1537931
Ramphocelus,Erythroxylum,36.01333333,37,-23.55,-45.06667,50,Erythroxylum,Ramphocelus_passerinii,1,29.1537931
Ramphocelus,Guapira,1.878333333,37,-23.55,-45.06667,50,Guapira,Ramphocelus_passerinii,5,29.1537931
Ramphocelus,Miconia,4.111052632,37,-23.55,-45.06667,50,Miconia,Ramphocelus_passerinii,27,29.1537931
Ramphocelus,Myrcia,6.510555556,37,-23.55,-45.06667,50,Myrcia,Ramphocelus_passerinii,6,29.1537931
Ramphocelus,Myrsine,21.24285714,37,-23.55,-45.06667,50,Myrsine,Ramphocelus_passerinii,31,29.1537931
Ramphocelus,Schinus,5.47,37,-23.55,-45.06667,50,Schinus,Ramphocelus_passerinii,29,29.1537931
Ramphocelus,Acnistus,0.04,39,-22.4833,-47.5923,50,Acnistus,Ramphocelus_passerinii,13,29.1537931
Ramphocelus,Casearia,16.35,39,-22.4833,-47.5923,50,Casearia,Ramphocelus_passerinii,17,29.1537931
Ramphocelus,Cecropia,3.928571429,39,-22.4833,-47.5923,50,Cecropia,Ramphocelus_passerinii,1,29.1537931
Ramphocelus,Myrciaria,8,39,-22.4833,-47.5923,50,Myrciaria,Ramphocelus_passerinii,7,29.1537931
Ramphocelus,Trichilia,69.55,39,-22.4833,-47.5923,50,Trichilia,Ramphocelus_passerinii,20,29.1537931
Ramphocelus,Trema,48.8,42,-15.63055556,-56.05972222,50,Trema,Ramphocelus_passerinii,11,29.1537931
Ramphocelus,Alchornea,67.625,46,-22.7167,-48.5667,50,Alchornea,Ramphocelus_passerinii,10,29.1537931
Ramphocelus,Myrsine,21.24285714,46,-22.7167,-48.5667,50,Myrsine,Ramphocelus_passerinii,10,29.1537931
Ramphocelus,Miconia,4.111052632,50,-18.98916667,-48.30166667,50,Miconia,Ramphocelus_passerinii,6,29.1537931
Ramphocelus,Eugenia,5.905652174,52,-25.1336,-47.9516,50,Eugenia,Ramphocelus_passerinii,4,29.1537931
Ramphocelus,Schefflera,23.1,57,-12.85,-52.06666667,50,Schefflera,Ramphocelus_passerinii,2,29.1537931
Ramphocelus,Schefflera,23.1,58,-4.266666667,-55.98333333,50,Schefflera,Ramphocelus_passerinii,16,29.1537931
Ramphocelus,Solanum,5.062352941,59,-19.1,-39.75,50,Solanum,Ramphocelus_passerinii,7,29.1537931
Ramphocelus,Casearia,16.35,63,10.41666667,-83.98333333,50,Casearia,Ramphocelus_passerinii,2,29.1537931
Ramphocelus,Cecropia,3.928571429,70,-22.71,-47.61,50,Cecropia,Ramphocelus_passerinii,3,29.1537931
Ramphocelus,Eugenia,5.905652174,70,-22.71,-47.61,50,Eugenia,Ramphocelus_passerinii,2,29.1537931
Ramphocelus,Schinus,5.47,70,-22.71,-47.61,50,Schinus,Ramphocelus_passerinii,3,29.1537931
Ramphocelus,Solanum,5.062352941,70,-22.71,-47.61,50,Solanum,Ramphocelus_passerinii,5,29.1537931
Ramphocelus,Trema,48.8,70,-22.71,-47.61,50,Trema,Ramphocelus_passerinii,2,29.1537931
Rhytipterna,Casearia,16.35,63,10.41666667,-83.98333333,20,Casearia,Rhytipterna_holerythra,22,36.8
Rhytipterna,Guarea,44.08,65,9.1525,-79.8465,20,Guarea,Rhytipterna_holerythra,2,36.8
Saltator,Alchornea,67.625,1,-15.9519,-47.9701,24,Alchornea,Saltator_similis,30,44.97356322
Saltator,Amaioua,10.325,1,-15.9519,-47.9701,24,Amaioua,Saltator_similis,27,44.97356322
Saltator,Cabralea,71.11666667,1,-15.9519,-47.9701,24,Cabralea,Saltator_similis,74,44.97356322
Saltator,Cecropia,3.928571429,1,-15.9519,-47.9701,24,Cecropia,Saltator_similis,4,44.97356322
Saltator,Miconia,4.111052632,1,-15.9519,-47.9701,24,Miconia,Saltator_similis,44,44.97356322
Saltator,Mouriri,4.25,1,-15.9519,-47.9701,24,Mouriri,Saltator_similis,53,44.97356322
Saltator,Paullinia,2.1525,1,-15.9519,-47.9701,24,Paullinia,Saltator_similis,3,44.97356322
Saltator,Phoradendron,2.9,1,-15.9519,-47.9701,24,Phoradendron,Saltator_similis,3,44.97356322
Saltator,Piper,2.2,1,-15.9519,-47.9701,24,Piper,Saltator_similis,25,44.97356322
Saltator,Protium,2.617142857,1,-15.9519,-47.9701,24,Protium,Saltator_similis,22,44.97356322
Saltator,Richeria,27,1,-15.9519,-47.9701,24,Richeria,Saltator_similis,9,44.97356322
Saltator,Schefflera,23.1,1,-15.9519,-47.9701,24,Schefflera,Saltator_similis,6,44.97356322
Saltator,Solanum,5.062352941,1,-15.9519,-47.9701,24,Solanum,Saltator_similis,18,44.97356322
Saltator,Xylopia,44.1,1,-15.9519,-47.9701,24,Xylopia,Saltator_similis,1,44.97356322
Saltator,Miconia,4.111052632,2,-21.72583333,-48.01861111,24,Miconia,Saltator_similis,1,44.97356322
Saltator,Nectandra,42.594,3,-29.7167,-53.7,24,Nectandra,Saltator_similis,1,44.97356322
Saltator,Aegiphila,8.7,4,-22.5496,-42.2766,24,Aegiphila,Saltator_similis,8,44.97356322
Saltator,Citharexylum,3.6,4,-22.5496,-42.2766,24,Citharexylum,Saltator_similis,1,44.97356322
Saltator,Guarea,44.08,4,-22.5496,-42.2766,24,Guarea,Saltator_similis,1,44.97356322
Saltator,Henriettea,2.5,4,-22.5496,-42.2766,24,Henriettea,Saltator_similis,1,44.97356322
Saltator,Miconia,4.111052632,4,-22.5496,-42.2766,24,Miconia,Saltator_similis,4,44.97356322
Saltator,Myrcia,6.510555556,4,-22.5496,-42.2766,24,Myrcia,Saltator_similis,5,44.97356322
Saltator,Myrsine,21.24285714,4,-22.5496,-42.2766,24,Myrsine,Saltator_similis,3,44.97356322
Saltator,Trema,48.8,4,-22.5496,-42.2766,24,Trema,Saltator_similis,1,44.97356322
Saltator,Xylopia,44.1,4,-22.5496,-42.2766,24,Xylopia,Saltator_similis,1,44.97356322
Saltator,Eugenia,5.905652174,5,-12.9883,-41.3408,24,Eugenia,Saltator_similis,1,44.97356322
Saltator,Ilex,7.89,6,-22.45,-43.0167,24,Ilex,Saltator_similis,3,44.97356322
Saltator,Copaifera,1.65,7,-22.81611111,-48.39166667,24,Copaifera,Saltator_similis,22,44.97356322
Saltator,Matayba,27.7,7,-22.81611111,-48.39166667,24,Matayba,Saltator_similis,30,44.97356322
Saltator,Cecropia,3.928571429,8,-19.7667,-40.0033,24,Cecropia,Saltator_similis,18,44.97356322
Saltator,Clusia,51.182,8,-19.7667,-40.0033,24,Clusia,Saltator_similis,7,44.97356322
Saltator,Cordia,5.02,8,-19.7667,-40.0033,24,Cordia,Saltator_similis,5,44.97356322
Saltator,Guapira,1.878333333,8,-19.7667,-40.0033,24,Guapira,Saltator_similis,14,44.97356322
Saltator,Myrcia,6.510555556,8,-19.7667,-40.0033,24,Myrcia,Saltator_similis,1,44.97356322
Saltator,Myrsine,21.24285714,8,-19.7667,-40.0033,24,Myrsine,Saltator_similis,14,44.97356322
Saltator,Protium,2.617142857,8,-19.7667,-40.0033,24,Protium,Saltator_similis,7,44.97356322
Saltator,Alchornea,67.625,9,-23.5468,-46.7213,24,Alchornea,Saltator_similis,1,44.97356322
Saltator,Cinnamomum,35.33333333,9,-23.5468,-46.7213,24,Cinnamomum,Saltator_similis,2,44.97356322
Saltator,Myrcia,6.510555556,9,-23.5468,-46.7213,24,Myrcia,Saltator_similis,1,44.97356322
Saltator,Prunus,0.36,9,-23.5468,-46.7213,24,Prunus,Saltator_similis,1,44.97356322
Saltator,Rudgea,1.75,9,-23.5468,-46.7213,24,Rudgea,Saltator_similis,2,44.97356322
Saltator,Cecropia,3.928571429,11,-18.51666667,-39.73333333,24,Cecropia,Saltator_similis,9,44.97356322
Saltator,Casearia,16.35,15,-22.9433,-46.7499,24,Casearia,Saltator_similis,1,44.97356322
Saltator,Erythroxylum,36.01333333,15,-22.9433,-46.7499,24,Erythroxylum,Saltator_similis,1,44.97356322
Saltator,Protium,2.617142857,15,-22.9433,-46.7499,24,Protium,Saltator_similis,9,44.97356322
Saltator,Faramea,3.4,17,-19.16666667,-48.39166667,24,Faramea,Saltator_similis,2,44.97356322
Saltator,Cabralea,71.11666667,21,-22.8213,-47.113,24,Cabralea,Saltator_similis,6,44.97356322
Saltator,Dendropanax,24,21,-22.8213,-47.113,24,Dendropanax,Saltator_similis,3,44.97356322
Saltator,Ixora,5.5,21,-22.8213,-47.113,24,Ixora,Saltator_similis,1,44.97356322
Saltator,Protium,2.617142857,21,-22.8213,-47.113,24,Protium,Saltator_similis,6,44.97356322
Saltator,Trema,48.8,21,-22.8213,-47.113,24,Trema,Saltator_similis,5,44.97356322
Saltator,Trichilia,69.55,21,-22.8213,-47.113,24,Trichilia,Saltator_similis,2,44.97356322
Saltator,Trichilia,69.55,24,-22.3339,-47,24,Trichilia,Saltator_similis,3,44.97356322
Saltator,Miconia,4.111052632,28,-22.7538,-46.142,24,Miconia,Saltator_similis,3,44.97356322
Saltator,Sloanea,12.96666667,29,-28.2258,-51.1688,24,Sloanea,Saltator_similis,1,44.97356322
Saltator,Symplocos,2.49,29,-28.2258,-51.1688,24,Symplocos,Saltator_similis,1,44.97356322
Saltator,Myrsine,21.24285714,30,-25.25,-50.0833,24,Myrsine,Saltator_similis,6,44.97356322
Saltator,Miconia,4.111052632,31,-22.45,-44.0167,24,Miconia,Saltator_similis,9,44.97356322
Saltator,Alchornea,67.625,32,-22.4143,-42.6143,24,Alchornea,Saltator_similis,2,44.97356322
Saltator,Miconia,4.111052632,34,-22.3532,-44.6365,24,Miconia,Saltator_similis,5,44.97356322
Saltator,Alchornea,67.625,35,-23,-44.31666667,24,Alchornea,Saltator_similis,1,44.97356322
Saltator,Aegiphila,8.7,37,-23.55,-45.06667,24,Aegiphila,Saltator_similis,4,44.97356322
Saltator,Erythroxylum,36.01333333,37,-23.55,-45.06667,24,Erythroxylum,Saltator_similis,1,44.97356322
Saltator,Guapira,1.878333333,37,-23.55,-45.06667,24,Guapira,Saltator_similis,6,44.97356322
Saltator,Miconia,4.111052632,37,-23.55,-45.06667,24,Miconia,Saltator_similis,1,44.97356322
Saltator,Myrcia,6.510555556,37,-23.55,-45.06667,24,Myrcia,Saltator_similis,3,44.97356322
Saltator,Myrsine,21.24285714,37,-23.55,-45.06667,24,Myrsine,Saltator_similis,12,44.97356322
Saltator,Schinus,5.47,37,-23.55,-45.06667,24,Schinus,Saltator_similis,1,44.97356322
Saltator,Eugenia,5.905652174,40,-28.25,-52.4,24,Eugenia,Saltator_similis,6,44.97356322
Saltator,Ilex,7.89,40,-28.25,-52.4,24,Ilex,Saltator_similis,3,44.97356322
Saltator,Myrciaria,8,40,-28.25,-52.4,24,Myrciaria,Saltator_similis,47,44.97356322
Saltator,Trema,48.8,42,-15.63055556,-56.05972222,24,Trema,Saltator_similis,91,44.97356322
Saltator,Struthanthus,27.22,43,-19.8333,-43.8333,24,Struthanthus,Saltator_similis,2,44.97356322
Saltator,Miconia,4.111052632,47,-22.76527778,-53.25833333,24,Miconia,Saltator_similis,10,44.97356322
Saltator,Miconia,4.111052632,50,-18.98916667,-48.30166667,24,Miconia,Saltator_similis,11,44.97356322
Saltator,Cabralea,71.11666667,53,-24.2833,-48.4167,24,Cabralea,Saltator_similis,21,44.97356322
Saltator,Sloanea,12.96666667,54,-24.1414,-47.974,24,Sloanea,Saltator_similis,2,44.97356322
Saltator,Schefflera,23.1,58,-4.266666667,-55.98333333,24,Schefflera,Saltator_similis,9,44.97356322
Saltator,Solanum,5.062352941,59,-19.1,-39.75,24,Solanum,Saltator_similis,1,44.97356322
Saltator,Casearia,16.35,63,10.41666667,-83.98333333,24,Casearia,Saltator_similis,8,44.97356322
Saltator,Byrsonima,6.158888889,71,-18.91666667,-48.28333333,24,Byrsonima,Saltator_similis,2,44.97356322
Saltator,Eugenia,5.905652174,71,-18.91666667,-48.28333333,24,Eugenia,Saltator_similis,2,44.97356322
Saltator,Ouratea,9.9,71,-18.91666667,-48.28333333,24,Ouratea,Saltator_similis,3,44.97356322
Saltatriculla,Miconia,4.111052632,23,-21.96666667,-47.86666667,20,Miconia,Saltator_atricollis,1,53.8
Saltatriculla,Myrsine,21.24285714,46,-22.7167,-48.5667,20,Myrsine,Saltator_atricollis,1,53.8
Satrapa,Cordia,5.02,8,-19.7667,-40.0033,0,Cordia,Satrapa_icterophrys,1,21.5
Schiffornis,Miconia,4.111052632,1,-15.9519,-47.9701,50,Miconia,Schiffornis_virescens,4,25.6
Schiffornis,Copaifera,1.65,7,-22.81611111,-48.39166667,50,Copaifera,Schiffornis_virescens,4,25.6
Schiffornis,Cabralea,71.11666667,53,-24.2833,-48.4167,50,Cabralea,Schiffornis_virescens,4,25.6
Schistochlamys,Cabralea,71.11666667,1,-15.9519,-47.9701,50,Cabralea,Schistochlamys_melanopis,1,31.56818182
Schistochlamys,Piper,2.2,1,-15.9519,-47.9701,50,Piper,Schistochlamys_melanopis,3,31.56818182
Schistochlamys,Protium,2.617142857,1,-15.9519,-47.9701,50,Protium,Schistochlamys_melanopis,2,31.56818182
Schistochlamys,Anthurium,4.67,5,-12.9883,-41.3408,50,Anthurium,Schistochlamys_melanopis,2,31.56818182
Schistochlamys,Eugenia,5.905652174,5,-12.9883,-41.3408,50,Eugenia,Schistochlamys_melanopis,2,31.56818182
Schistochlamys,Humiria,8.723333333,5,-12.9883,-41.3408,50,Humiria,Schistochlamys_melanopis,3,31.56818182
Schistochlamys,Myrcia,6.510555556,5,-12.9883,-41.3408,50,Myrcia,Schistochlamys_melanopis,9,31.56818182
Schistochlamys,Miconia,4.111052632,16,-21.7496,-43.3174,50,Miconia,Schistochlamys_melanopis,1,31.56818182
Schistochlamys,Copaifera,1.65,23,-21.96666667,-47.86666667,50,Copaifera,Schistochlamys_melanopis,7,31.56818182
Schistochlamys,Magnolia,52.6,23,-21.96666667,-47.86666667,50,Magnolia,Schistochlamys_melanopis,3,31.56818182
Schistochlamys,Miconia,4.111052632,23,-21.96666667,-47.86666667,50,Miconia,Schistochlamys_melanopis,14,31.56818182
Schistochlamys,Ocotea,29.855,23,-21.96666667,-47.86666667,50,Ocotea,Schistochlamys_melanopis,16,31.56818182
Schistochlamys,Miconia,4.111052632,31,-22.45,-44.0167,50,Miconia,Schistochlamys_melanopis,1,31.56818182
Schistochlamys,Copaifera,1.65,36,-21.37611111,-46.00583333,50,Copaifera,Schistochlamys_melanopis,1,31.56818182
Schistochlamys,Struthanthus,27.22,38,-19.25,-43.55,50,Struthanthus,Schistochlamys_melanopis,1,31.56818182
Schistochlamys,Miconia,4.111052632,50,-18.98916667,-48.30166667,50,Miconia,Schistochlamys_melanopis,19,31.56818182
Schistochlamys,Solanum,5.062352941,59,-19.1,-39.75,50,Solanum,Schistochlamys_melanopis,4,31.56818182
Schistochlamys,Eugenia,5.905652174,71,-18.91666667,-48.28333333,50,Eugenia,Schistochlamys_melanopis,1,31.56818182
Selenidera,Miconia,4.111052632,31,-22.45,-44.0167,90,Miconia,Selenidera_gouldii,4,168.225
Selenidera,Cabralea,71.11666667,53,-24.2833,-48.4167,90,Cabralea,Selenidera_gouldii,1,168.225
Selenidera,Sloanea,12.96666667,54,-24.1414,-47.974,90,Sloanea,Selenidera_gouldii,7,168.225
Selenidera,Virola,65.81571429,54,-24.1414,-47.974,90,Virola,Selenidera_gouldii,6,168.225
Selenidera,Schefflera,23.1,58,-4.266666667,-55.98333333,90,Schefflera,Selenidera_gouldii,9,168.225
Serpophaga,Pera,68.1,2,-21.72583333,-48.01861111,0,Pera,Serpophaga_subcristata,8,6.6
Serpophaga,Tabernaemontana,63.9,2,-21.72583333,-48.01861111,0,Tabernaemontana,Serpophaga_subcristata,2,6.6
Serpophaga,Copaifera,1.65,23,-21.96666667,-47.86666667,0,Copaifera,Serpophaga_subcristata,7,6.6
Serpophaga,Schinus,5.47,30,-25.25,-50.0833,0,Schinus,Serpophaga_subcristata,7,6.6
Serpophaga,Copaifera,1.65,36,-21.37611111,-46.00583333,0,Copaifera,Serpophaga_subcristata,7,6.6
Serpophaga,Trema,48.8,70,-22.71,-47.61,0,Trema,Serpophaga_subcristata,3,6.6
Sicalis,Eugenia,5.905652174,52,-25.1336,-47.9516,0,Eugenia,Sicalis_flaveola,1,20.6
Sporophila,Cecropia,3.928571429,1,-15.9519,-47.9701,0,Cecropia,Sporophila_nigricollis,24,11.04666667
Sporophila,Miconia,4.111052632,1,-15.9519,-47.9701,0,Miconia,Sporophila_nigricollis,27,11.04666667
Sporophila,Cordia,5.02,8,-19.7667,-40.0033,0,Cordia,Sporophila_nigricollis,9,11.04666667
Sporophila,Miconia,4.111052632,23,-21.96666667,-47.86666667,0,Miconia,Sporophila_nigricollis,34,11.04666667
Sporophila,Trema,48.8,42,-15.63055556,-56.05972222,0,Trema,Sporophila_nigricollis,17,11.04666667
Sporophila,Myrsine,21.24285714,46,-22.7167,-48.5667,0,Myrsine,Sporophila_nigricollis,1,11.04666667
Sporophila,Miconia,4.111052632,50,-18.98916667,-48.30166667,0,Miconia,Sporophila_nigricollis,2,11.04666667
Sporophila,Trema,48.8,70,-22.71,-47.61,0,Trema,Sporophila_nigricollis,1,11.04666667
Sporophila,Cecropia,3.928571429,71,-18.91666667,-48.28333333,0,Cecropia,Sporophila_nigricollis,13,11.04666667
Stephanophorus,Ilex,7.89,6,-22.45,-43.0167,50,Ilex,Stephanophorus_diadematus,31,35.4
Stephanophorus,Myrceugenia,6.8,6,-22.45,-43.0167,50,Myrceugenia,Stephanophorus_diadematus,2,35.4
Stephanophorus,Myrsine,21.24285714,6,-22.45,-43.0167,50,Myrsine,Stephanophorus_diadematus,8,35.4
Stephanophorus,Symplocos,2.49,6,-22.45,-43.0167,50,Symplocos,Stephanophorus_diadematus,1,35.4
Stephanophorus,Leandra,2.8,28,-22.7538,-46.142,50,Leandra,Stephanophorus_diadematus,32,35.4
Stephanophorus,Miconia,4.111052632,29,-28.2258,-51.1688,50,Miconia,Stephanophorus_diadematus,3,35.4
Stephanophorus,Myrcia,6.510555556,29,-28.2258,-51.1688,50,Myrcia,Stephanophorus_diadematus,1,35.4
Stephanophorus,Miconia,4.111052632,31,-22.45,-44.0167,50,Miconia,Stephanophorus_diadematus,20,35.4
Stephanophorus,Miconia,4.111052632,34,-22.3532,-44.6365,50,Miconia,Stephanophorus_diadematus,21,35.4
Stephanophorus,Ficus,4.650416667,55,-31.7,-52.16666667,50,Ficus,Stephanophorus_diadematus,35,35.4
Suiriri,Miconia,4.111052632,60,-22.17539167,-47.873925,30,Miconia,Suiriri_suiriri,8,14.53
Synallaxis,Eugenia,5.905652174,40,-28.25,-52.4,0,Eugenia,Synallaxis_albescens,4,12.5
Synallaxis,Erythroxylum,36.01333333,68,-19.33333333,-46.41666667,0,Erythroxylum,Synallaxis_albescens,1,12.5
Syristes,Myrsine,21.24285714,46,-22.7167,-48.5667,20,Myrsine,Sirystes_sibilator,4,32.3
Syristes,Guarea,44.08,67,-11.88805556,-71.4075,20,Guarea,Sirystes_sibilator,4,32.3
Tachyphonus,Alchornea,67.625,1,-15.9519,-47.9701,33.33333333,Alchornea,Tachyphonus_rufus,3,29.08454545
Tachyphonus,Amaioua,10.325,1,-15.9519,-47.9701,33.33333333,Amaioua,Tachyphonus_rufus,12,29.08454545
Tachyphonus,Cabralea,71.11666667,1,-15.9519,-47.9701,33.33333333,Cabralea,Tachyphonus_rufus,7,29.08454545
Tachyphonus,Cecropia,3.928571429,1,-15.9519,-47.9701,33.33333333,Cecropia,Tachyphonus_rufus,15,29.08454545
Tachyphonus,Miconia,4.111052632,1,-15.9519,-47.9701,33.33333333,Miconia,Tachyphonus_rufus,12,29.08454545
Tachyphonus,Mouriri,4.25,1,-15.9519,-47.9701,33.33333333,Mouriri,Tachyphonus_rufus,2,29.08454545
Tachyphonus,Phoradendron,2.9,1,-15.9519,-47.9701,33.33333333,Phoradendron,Tachyphonus_rufus,4,29.08454545
Tachyphonus,Piper,2.2,1,-15.9519,-47.9701,33.33333333,Piper,Tachyphonus_rufus,13,29.08454545
Tachyphonus,Protium,2.617142857,1,-15.9519,-47.9701,33.33333333,Protium,Tachyphonus_rufus,54,29.08454545
Tachyphonus,Richeria,27,1,-15.9519,-47.9701,33.33333333,Richeria,Tachyphonus_rufus,17,29.08454545
Tachyphonus,Solanum,5.062352941,1,-15.9519,-47.9701,33.33333333,Solanum,Tachyphonus_rufus,3,29.08454545
Tachyphonus,Aegiphila,8.7,4,-22.5496,-42.2766,33.33333333,Aegiphila,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Miconia,4.111052632,4,-22.5496,-42.2766,33.33333333,Miconia,Tachyphonus_rufus,12,29.08454545
Tachyphonus,Myrcia,6.510555556,4,-22.5496,-42.2766,33.33333333,Myrcia,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Xylopia,44.1,4,-22.5496,-42.2766,33.33333333,Xylopia,Tachyphonus_rufus,2,29.08454545
Tachyphonus,Copaifera,1.65,7,-22.81611111,-48.39166667,33.33333333,Copaifera,Tachyphonus_rufus,7,29.08454545
Tachyphonus,Matayba,27.7,7,-22.81611111,-48.39166667,33.33333333,Matayba,Tachyphonus_rufus,28,29.08454545
Tachyphonus,Alchornea,67.625,13,-26.8812,-49.071,33.33333333,Alchornea,Tachyphonus_rufus,2,29.08454545
Tachyphonus,Aegiphila,8.7,15,-22.9433,-46.7499,33.33333333,Aegiphila,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Casearia,16.35,15,-22.9433,-46.7499,33.33333333,Casearia,Tachyphonus_rufus,14,29.08454545
Tachyphonus,Rubus,1.845,15,-22.9433,-46.7499,33.33333333,Rubus,Tachyphonus_rufus,13,29.08454545
Tachyphonus,Miconia,4.111052632,16,-21.7496,-43.3174,33.33333333,Miconia,Tachyphonus_rufus,11,29.08454545
Tachyphonus,Protium,2.617142857,21,-22.8213,-47.113,33.33333333,Protium,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Trema,48.8,21,-22.8213,-47.113,33.33333333,Trema,Tachyphonus_rufus,7,29.08454545
Tachyphonus,Trichilia,69.55,21,-22.8213,-47.113,33.33333333,Trichilia,Tachyphonus_rufus,3,29.08454545
Tachyphonus,Miconia,4.111052632,23,-21.96666667,-47.86666667,33.33333333,Miconia,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Myrsine,21.24285714,23,-21.96666667,-47.86666667,33.33333333,Myrsine,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Trichilia,69.55,24,-22.3339,-47,33.33333333,Trichilia,Tachyphonus_rufus,3,29.08454545
Tachyphonus,Magnolia,52.6,25,-22.36666667,-47.46666667,33.33333333,Magnolia,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Trema,48.8,26,-26.88333333,-49.05,33.33333333,Trema,Tachyphonus_rufus,2,29.08454545
Tachyphonus,Myrsine,21.24285714,27,-26.9125,-49.072,33.33333333,Myrsine,Tachyphonus_rufus,5,29.08454545
Tachyphonus,Miconia,4.111052632,31,-22.45,-44.0167,33.33333333,Miconia,Tachyphonus_rufus,10,29.08454545
Tachyphonus,Alchornea,67.625,32,-22.4143,-42.6143,33.33333333,Alchornea,Tachyphonus_rufus,2,29.08454545
Tachyphonus,Coussapoa,2.3,33,-22.4,-42.95,33.33333333,Coussapoa,Tachyphonus_rufus,13,29.08454545
Tachyphonus,Miconia,4.111052632,34,-22.3532,-44.6365,33.33333333,Miconia,Tachyphonus_rufus,2,29.08454545
Tachyphonus,Alchornea,67.625,35,-23,-44.31666667,33.33333333,Alchornea,Tachyphonus_rufus,5,29.08454545
Tachyphonus,Aegiphila,8.7,37,-23.55,-45.06667,33.33333333,Aegiphila,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Guapira,1.878333333,37,-23.55,-45.06667,33.33333333,Guapira,Tachyphonus_rufus,5,29.08454545
Tachyphonus,Miconia,4.111052632,37,-23.55,-45.06667,33.33333333,Miconia,Tachyphonus_rufus,6,29.08454545
Tachyphonus,Myrcia,6.510555556,37,-23.55,-45.06667,33.33333333,Myrcia,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Myrsine,21.24285714,37,-23.55,-45.06667,33.33333333,Myrsine,Tachyphonus_rufus,7,29.08454545
Tachyphonus,Schinus,5.47,37,-23.55,-45.06667,33.33333333,Schinus,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Acnistus,0.04,39,-22.4833,-47.5923,33.33333333,Acnistus,Tachyphonus_rufus,11,29.08454545
Tachyphonus,Casearia,16.35,39,-22.4833,-47.5923,33.33333333,Casearia,Tachyphonus_rufus,5,29.08454545
Tachyphonus,Myrciaria,8,39,-22.4833,-47.5923,33.33333333,Myrciaria,Tachyphonus_rufus,13,29.08454545
Tachyphonus,Syzygium,1.9,39,-22.4833,-47.5923,33.33333333,Syzygium,Tachyphonus_rufus,1,29.08454545
Tachyphonus,Trichilia,69.55,39,-22.4833,-47.5923,33.33333333,Trichilia,Tachyphonus_rufus,2,29.08454545
Tachyphonus,Alchornea,67.625,46,-22.7167,-48.5667,33.33333333,Alchornea,Tachyphonus_rufus,2,29.08454545
